"country","help1","help2","help3","help4","help5","help6","help7","voice1","voice2","voice3","voice4","voice5","Y","help"
"PHIL",6,6,6,6,6,6,6,5,5,5,6,5,6,0.254851416357514
"PHIL",5,5,5,6,7,7,6,6,5,5,5,4,5.85714285714286,0.115680816610154
"PHIL",5,5,5,6,6,6,6,6,5,5,5,5,5.57142857142857,-0.227405662229221
"PHIL",5,5,5,5,5,5,5,4,4,4,4,4,5,-0.896343555942633
"PHIL",5,3,4,4,5,4,3,5,5,5,5,5,4,-2.06763558198703
"PHIL",6,5,6,6,6,6,6,6,6,6,5,6,5.85714285714286,0.0764588183146383
"PHIL",5,5,5,5,5,5,5,5,5,5,5,5,5,-0.897196128391864
"PHIL",6,5,5,5,6,5,5,5,6,5,5,5,5.28571428571429,-0.579254069808646
"PHIL",3,3,3,3,4,4,4,3,4,4,4,4,3.42857142857143,-2.68733824171037
"PHIL",4,7,5,6,6,6,5,4,5,5,5,5,5.57142857142857,-0.19663998272411
"PHIL",6,6,6,6,6,6,5,5,5,5,5,5,5.85714285714286,0.0900716462416922
"PHIL",4,5,4,5,5,6,6,6,6,6,6,6,5,-0.867238034257276
"PHIL",5,5,6,5,6,6,4,5,5,5,5,5,5.28571428571429,-0.568129761752875
"PHIL",6,4,5,6,6,4,3,4,5,5,5,5,4.85714285714286,-1.08894078526346
"PHIL",7,4,4,6,7,4,7,4,5,6,5,4,5.57142857142857,-0.277514394771437
"PHIL",3,4,4,6,5,5,5,6,4,3,4,5,4.57142857142857,-1.35632455682736
"PHIL",6,6,6,6,6,6,6,6,6,6,6,6,6,0.252898289344294
"PHIL",5,5,6,5,6,5,5,6,5,6,5,6,5.28571428571429,-0.580145520955519
"PHIL",6,5,6,5,5,6,5,5,6,5,4,5,5.42857142857143,-0.414294071431335
"PHIL",6,5,5,5,5,4,4,6,6,6,6,6,4.85714285714286,-1.08529368155605
"PHIL",5,2,3,6,3,5,5,2,2,2,3,4,4.14285714285714,-1.88033973709039
"PHIL",4,4,5,5,5,5,5,5,5,5,5,5,4.71428571428571,-1.21923596429753
"PHIL",4,4,3,5,4,4,5,4,4,4,4,4,4.14285714285714,-1.86428542473658
"PHIL",5,4,5,5,4,4,4,4,4,4,4,4,4.42857142857143,-1.56882786686565
"PHIL",3,4,4,4,4,4,4,4,4,3,4,4,3.85714285714286,-2.1976183172724
"PHIL",3,3,4,4,3,4,4,3,4,4,3,4,3.57142857142857,-2.5342937156939
"PHIL",3,4,5,5,4,5,4,4,5,4,5,5,4.28571428571429,-1.70120306237436
"PHIL",3,4,4,4,4,4,4,4,4,4,4,4,3.85714285714286,-2.19847088972163
"PHIL",4,4,4,4,4,4,4,4,4,4,4,4,4,-2.0420563913522
"PHIL",4,4,4,3,5,4,4,3,4,4,4,4,4,-2.04550672992307
"PHIL",3,4,4,4,4,4,4,4,4,4,4,4,3.85714285714286,-2.19683037584033
"PHIL",3,5,3,4,4,4,5,4,3,4,4,4,4,-2.01743747104992
"PHIL",4,4,4,4,4,4,4,4,4,4,4,4,4,-2.04713267867992
"PHIL",5,5,4,5,5,5,4,4,3,3,4,3,4.71428571428571,-1.2158916426588
"PHIL",4,4,5,5,5,5,5,5,5,5,5,5,4.71428571428571,-1.22282960519205
"PHIL",4,4,3,5,4,4,5,4,4,4,4,4,4.14285714285714,-1.86699784520346
"PHIL",5,4,5,5,4,4,4,4,4,4,4,4,4.42857142857143,-1.56416231938555
"PHIL",3,4,4,4,4,4,4,4,4,4,4,4,3.85714285714286,-2.19683037584033
"PHIL",3,3,5,5,4,5,4,5,5,4,5,5,4.14285714285714,-1.87117677142733
"PHIL",5,2,3,6,3,5,5,2,2,2,3,4,4.14285714285714,-1.88182238352359
"PHIL",4,3,5,4,4,3,5,4,3,5,4,4,4,-2.08063318409671
"PHIL",5,2,3,6,3,5,5,2,2,2,3,4,4.14285714285714,-1.88033973709039
"PHIL",5,5,5,6,6,6,6,5,5,5,5,5,5.57142857142857,-0.225452535216001
"PHIL",7,6,6,5,6,6,6,6,6,6,5,6,6,0.242694375047771
"PHIL",5,2,3,6,3,5,5,2,2,2,3,4,4.14285714285714,-1.87869922320909
"POL",6,5,6,6,6,5,6,5,4,5,6,6,5.71428571428571,-0.048211251522384
"POL",7,6,5,7,7,7,7,6,3,6,6,6,6.57142857142857,0.978946639766632
"POL",4,5,4,5,5,5,6,5,4,4,4,4,4.85714285714286,-1.06982568874379
"POL",6,6,6,5,5,5,3,5,1,7,7,6,5.14285714285714,-0.769327476333751
"POL",6,6,5,5,5,5,5,4,4,5,6,6,5.28571428571429,-0.597963360548755
"POL",6,5,6,6,6,5,6,5,4,5,6,6,5.71428571428571,-0.0445269666882754
"POL",6,5,6,5,4,7,5,5,3,5,3,3,5.42857142857143,-0.422154398370387
"POL",5,6,4,4,4,3,5,3,3,6,6,4,4.42857142857143,-1.61882766327582
"POL",6,6,5,6,7,6,6,6,6,6,6,6,6,0.29501744122736
"POL",5,5,5,5,5,5,5,6,4,6,4,5,5,-0.916217981876661
"POL",6,6,7,7,6,4,5,4,4,3,4,3,5.85714285714286,0.108993963915712
"POL",6,6,6,6,6,6,6,6,6,6,6,6,6,0.269656405687556
"POL",6,6,6,6,6,6,6,6,6,5,6,5,6,0.279746710678236
"POL",6,7,6,7,7,6,6,6,1,6,6,6,6.42857142857143,0.789221916917859
"POL",5,6,5,6,5,6,6,4,1,5,5,2,5.57142857142857,-0.231496360503569
"POL",7,7,7,7,7,7,7,6,7,6,6,4,7,1.461565755973
"POL",5,6,6,5,5,6,5,5,4,5,5,5,5.42857142857143,-0.427556015890089
"POL",4,3,4,4,4,3,3,4,3,3,4,4,3.57142857142857,-2.58444781406152
"POL",6,6,6,6,6,5,5,6,4,5,6,5,5.71428571428571,-0.0734894237909731
"POL",6,6,5,4,5,5,4,5,6,6,6,4,5,-0.939437006371754
"POL",6,7,6,7,7,7,7,7,5,7,6,7,6.71428571428571,1.13236774639639
"POL",5,6,6,6,5,3,2,2,2,6,6,5,4.71428571428571,-1.26926025139736
"POL",4,6,4,4,4,4,4,6,4,6,6,6,4.28571428571429,-1.78093840967817
"POL",7,6,7,7,7,7,7,7,6,7,7,7,6.85714285714286,1.29673230821287
"POL",4,4,4,5,5,4,5,5,3,6,6,5,4.42857142857143,-1.55465910640076
"POL",4,6,6,6,6,6,5,4,4,5,6,4,5.57142857142857,-0.226926504041368
"POL",5,5,5,5,5,5,5,5,5,5,5,5,5,-0.903649703849651
"POL",5,5,5,5,5,5,6,6,4,6,6,6,5.14285714285714,-0.735387993635732
"POL",4,6,4,5,5,5,4,6,4,6,6,6,4.71428571428571,-1.25252853874117
"POL",5,6,6,6,6,6,6,6,6,6,6,6,5.85714285714286,0.116235232119784
"POL",3,5,3,5,5,5,5,6,4,7,5,5,4.42857142857143,-1.56886277776744
"POL",4,5,6,6,6,5,5,3,3,3,5,4,5.28571428571429,-0.541523203656406
"POL",3,5,6,7,7,7,7,4,4,2,2,2,6,0.33324301636157
"POL",5,6,4,6,6,6,5,4,3,6,5,5,5.42857142857143,-0.383678666965479
"POL",6,6,6,7,7,7,6,6,6,6,7,7,6.42857142857143,0.805810516351875
"POL",5,7,7,7,7,7,7,6,6,7,7,6,6.71428571428571,1.13559062172136
"POL",6,6,7,7,7,7,7,6,3,6,6,7,6.71428571428571,1.14578910768142
"POL",7,7,7,7,7,7,7,7,7,7,7,7,7,1.45057484717911
"POL",5,5,5,4,5,5,5,4,3,3,3,2,4.85714285714286,-1.08291229082427
"POL",7,7,7,7,7,7,7,7,7,7,7,7,7,1.45305282021544
"POL",3,4,5,6,6,6,6,5,5,4,3,4,5.14285714285714,-0.678128983850308
"POL",6,7,6,6,6,6,6,4,4,5,6,6,6.14285714285714,0.429136268780138
"POL",6,6,6,6,5,6,6,4,3,3,4,3,5.85714285714286,0.0948260374418208
"POL",4,5,4,5,4,4,4,3,3,6,5,4,4.28571428571429,-1.755931688909
"POL",6,6,6,4,4,4,4,4,3,4,4,4,4.85714285714286,-1.13928452258127
"POL",6,4,5,6,7,5,4,7,4,7,6,6,5.28571428571429,-0.527364115268014
"POL",5,5,5,5,6,5,5,5,5,5,5,4,5.14285714285714,-0.732503620438025
"POL",4,5,6,5,5,4,5,5,5,5,6,4,4.85714285714286,-1.07162666295518
"POL",5,5,5,5,5,5,5,5,5,5,5,5,5,-0.908102684713997
"POL",6,6,6,6,6,6,7,7,7,7,7,6,6.14285714285714,0.448777116922392
"POL",4,4,3,3,4,4,5,3,3,6,4,6,3.85714285714286,-2.25914634488787
"POL",6,4,5,5,6,5,5,6,5,6,7,6,5.14285714285714,-0.726890023115273
"POL",5,7,5,5,5,6,6,3,3,6,6,5,5.57142857142857,-0.253232123677834
"POL",4,7,7,5,7,7,5,7,5,6,6,7,6,0.264122590612096
"POL",5,6,5,6,5,6,6,4,4,6,6,6,5.57142857142857,-0.22781207566946
"POL",5,3,3,2,2,2,2,2,2,1,2,2,2.71428571428571,-3.65425877273536
"POL",2,3,3,2,2,3,2,3,3,2,2,2,2.42857142857143,-3.96886126628085
"POL",4,5,5,5,5,4,6,5,4,5,6,6,4.85714285714286,-1.0648776297301
"POL",7,7,7,7,7,7,7,7,7,7,7,7,7,1.45057484717911
"POL",4,5,4,4,4,5,4,4,4,4,5,4,4.28571428571429,-1.76318576825023
"POL",4,4,3,4,4,4,4,5,3,3,4,4,3.85714285714286,-2.26152471198828
"POL",6,6,6,6,6,6,5,4,4,6,6,6,5.85714285714286,0.107032019599971
"POL",6,7,5,7,7,7,7,6,6,6,6,6,6.57142857142857,0.967979457776328
"POL",7,5,6,6,5,5,5,5,5,5,4,5,5.57142857142857,-0.240228221677626
"POL",6,7,7,6,7,7,7,7,6,7,7,7,6.71428571428571,1.12078238691226
"POL",6,6,6,5,4,5,5,5,5,5,6,6,5.28571428571429,-0.61728943336733
"POL",4,5,5,5,4,5,4,4,3,6,6,5,4.57142857142857,-1.41994821989476
"POL",7,7,7,7,7,7,7,7,6,6,7,7,7,1.45305282021544
"POL",4,6,6,6,5,5,4,6,6,6,6,7,5.14285714285714,-0.741218416931523
"POL",4,3,3,3,2,2,4,4,6,5,4,3,3,-3.29191424016875
"POL",6,5,4,4,4,4,4,4,3,4,5,4,4.42857142857143,-1.61301964559474
"POL",7,6,6,6,6,6,5,4,4,4,7,5,6,0.267388759692178
"POL",6,7,6,6,7,6,6,6,6,5,5,5,6.28571428571429,0.602257360019781
"POL",2,2,3,2,3,3,3,2,3,2,2,3,2.57142857142857,-3.76548176817162
"POL",4,6,6,5,5,6,6,4,4,3,3,4,5.42857142857143,-0.414297461100824
"POL",3,4,3,3,3,4,5,3,2,5,3,2,3.57142857142857,-2.60073947338238
"POL",5,4,5,5,5,4,4,5,4,6,6,7,4.57142857142857,-1.40509105315877
"POL",6,4,5,5,5,2,6,3,2,2,4,3,4.71428571428571,-1.2378211424472
"POL",5,5,4,2,6,3,3,2,3,3,2,4,4,-2.11121841146383
"POL",6,6,6,6,6,5,6,5,7,6,6,6,5.85714285714286,0.096747294250963
"POL",5,6,6,5,5,5,4,5,6,6,6,6,5.14285714285714,-0.758546894580815
"POL",5,7,6,7,5,7,6,6,5,6,6,5,6.14285714285714,0.429608845061845
"POL",6,6,6,6,6,6,6,6,6,6,6,5,6,0.279746710678236
"POL",5,5,4,5,5,5,5,4,3,3,5,3,4.85714285714286,-1.07249097333406
"POL",6,5,5,5,6,5,7,6,4,4,4,6,5.57142857142857,-0.218734108799594
"POL",7,7,7,6,6,6,7,7,7,6,6,6,6.57142857142857,0.931048969435016
"POL",7,7,7,7,7,7,7,7,7,7,7,7,7,1.45057484717911
"POL",4,4,5,5,5,6,6,6,6,5,5,5,5,-0.876693849901907
"POL",5,5,6,6,6,6,6,6,6,6,6,6,5.71428571428571,-0.0461202426040216
"POL",5,3,3,2,2,2,2,2,2,1,2,2,2.71428571428571,-3.64980579187102
"POL",4,4,3,4,4,4,4,5,3,3,4,4,3.85714285714286,-2.25588738786194
"POL",7,7,7,6,6,6,6,5,5,5,6,6,6.42857142857143,0.756227362755765
"POL",4,4,3,3,4,4,5,3,3,6,4,6,3.85714285714286,-2.25914634488787
"POL",6,6,5,5,6,6,6,6,5,5,4,4,5.71428571428571,-0.0760591157042484
"POL",6,7,5,7,7,7,7,6,6,6,6,6,6.57142857142857,0.972019111401466
"POL",2,3,3,2,2,6,5,4,2,3,3,2,3.28571428571429,-2.94582979800184
"POL",6,7,7,6,7,7,7,7,6,7,7,7,6.71428571428571,1.12235975614538
"POL",7,7,7,6,5,6,6,6,6,6,7,7,6.28571428571429,0.574222278323221
"POL",7,7,7,7,7,7,7,7,7,7,7,7,7,1.45945884037201
"POL",4,6,6,5,5,6,6,4,4,6,3,3,5.42857142857143,-0.405784525343266
"POL",6,6,6,5,6,5,4,4,4,6,5,4,5.42857142857143,-0.427531347640982
"POL",2,5,2,3,2,4,4,6,1,7,4,6,3.14285714285714,-3.1275837390813
"POL",7,6,7,7,7,5,4,6,5,7,7,7,6.14285714285714,0.440203931213873
"POL",7,7,7,7,7,7,7,7,6,7,7,7,7,1.46314312520612
"POL",6,6,6,5,5,5,4,4,3,4,4,4,5.28571428571429,-0.600652438880624
"POL",7,7,7,7,7,6,7,6,4,3,4,5,6.85714285714286,1.28902770197175
"POL",3,4,5,4,2,4,4,2,1,5,5,4,3.71428571428571,-2.44864208512054
"POL",6,6,6,6,5,6,6,5,4,6,6,6,5.85714285714286,0.0859420442489199
"POL",7,6,7,6,6,6,6,7,6,7,6,6,6.28571428571429,0.605655781384419
"POL",7,7,7,7,7,7,6,6,6,7,7,7,6.85714285714286,1.28033812913718
"POL",6,5,6,4,5,3,2,6,6,6,7,7,4.42857142857143,-1.615182915675
"POL",7,6,6,6,6,6,7,6,6,7,7,7,6.28571428571429,0.609942530217485
"POL",5,6,3,6,7,7,7,7,4,4,7,7,5.85714285714286,0.145345668539452
"POL",4,6,6,6,6,6,6,4,5,4,5,4,5.71428571428571,-0.0456988772055451
"POL",5,6,6,6,5,6,5,4,5,6,4,6,5.57142857142857,-0.248706756154674
"POL",6,6,5,5,6,6,4,5,4,5,6,6,5.42857142857143,-0.409333547072976
"POL",6,5,5,6,6,6,5,3,2,5,5,6,5.57142857142857,-0.221289112977018
"POL",7,7,6,7,7,4,4,4,1,3,4,4,6,0.269317348150477
"POL",6,5,6,6,6,6,5,6,4,5,5,6,5.71428571428571,-0.0512635002306224
"POL",6,6,6,7,7,6,4,4,6,6,7,7,6,0.290718691825318
"POL",6,6,7,6,6,6,5,5,5,5,5,4,6,0.269842938986909
"POL",5,5,6,5,6,4,5,4,4,6,6,6,5.14285714285714,-0.741024443254557
"POL",4,2,2,6,6,5,3,3,3,3,3,5,4,-2.00603335719192
"POL",5,5,5,5,5,5,5,5,5,5,5,5,5,-0.913740008840332
"POL",5,6,7,7,6,7,7,7,7,7,6,5,6.42857142857143,0.80419597918691
"POL",5,6,4,5,6,6,5,6,5,7,6,4,5.28571428571429,-0.566980907565239
"POL",2,2,2,2,2,2,1,5,3,5,3,4,1.85714285714286,-4.63023792334569
"POL",6,6,6,5,6,5,4,6,6,6,6,6,5.42857142857143,-0.416540438847095
"POL",6,6,5,4,4,4,4,4,4,4,4,4,4.71428571428571,-1.30367281120133
"POL",3,4,3,4,5,4,3,5,4,4,5,5,3.71428571428571,-2.40526014623809
"POL",7,6,6,6,7,6,4,4,2,4,6,4,6,0.267397521258661
"POL",5,5,4,5,5,5,5,3,2,3,5,4,4.85714285714286,-1.06803799246971
"POL",3,2,3,2,3,2,2,2,4,4,5,2,2.42857142857143,-3.95073314194996
"POL",6,7,5,6,4,5,5,5,5,6,6,6,5.42857142857143,-0.440101930092827
"POL",5,5,4,4,4,5,4,5,4,5,5,5,4.42857142857143,-1.60241570091882
"POL",5,6,5,6,6,6,5,5,5,5,5,5,5.57142857142857,-0.231858656372428
"POL",7,6,6,7,7,5,6,5,5,6,5,5,6.28571428571429,0.630922002501816
"POL",3,2,2,2,3,2,2,7,4,7,3,4,2.28571428571429,-4.12075875469636
"POL",6,6,4,5,5,6,6,7,5,5,3,5,5.42857142857143,-0.409115514699606
"POL",2,2,3,2,3,2,2,2,4,1,4,3,2.28571428571429,-4.11266725127529
"POL",6,6,6,7,7,7,7,7,7,7,7,6,6.57142857142857,0.979293903460377
"POL",6,5,6,4,6,6,5,7,2,7,5,2,5.42857142857143,-0.406086408070228
"POL",5,6,5,5,6,5,6,5,6,5,6,6,5.42857142857143,-0.408424363429841
"POL",4,5,4,5,5,5,4,4,4,4,5,5,4.57142857142857,-1.40310012011251
"POL",5,6,5,5,4,5,5,6,1,6,6,4,5,-0.941133858276391
"POL",5,4,5,4,5,4,4,6,3,5,5,6,4.42857142857143,-1.57948733202984
"POL",7,6,6,7,7,6,6,7,7,6,7,7,6.42857142857143,0.797313487276941
"POL",5,5,5,5,5,5,5,4,4,4,4,4,5,-0.90733398868376
"POL",7,7,7,7,6,6,6,6,6,6,7,7,6.57142857142857,0.937183538092166
"POL",4,5,5,6,6,4,4,4,5,6,6,6,4.85714285714286,-1.0612122725428
"POL",4,6,3,4,4,4,5,4,3,6,6,4,4.28571428571429,-1.77144796522605
"POL",4,4,5,5,4,3,3,4,1,5,6,5,4,-2.09704470449127
"POL",6,6,6,6,6,5,5,4,2,6,5,6,5.71428571428571,-0.0633991188002925
"POL",3,3,4,4,4,4,4,3,3,4,4,3,3.71428571428571,-2.40727574753346
"POL",5,5,5,5,5,6,6,6,6,5,6,5,5.28571428571429,-0.564188159205231
"POL",6,7,6,6,7,5,5,6,6,6,6,7,6,0.270102439335139
"POL",4,6,6,6,6,6,6,7,6,5,6,5,5.71428571428571,-0.056689785999432
"POL",4,5,5,4,5,5,4,3,3,5,5,4,4.57142857142857,-1.41756109122787
"POL",6,6,6,6,6,6,6,6,5,6,5,5,6,0.269656405687556
"POL",6,6,5,5,5,5,5,4,1,7,6,5,5.28571428571429,-0.587873055558074
"POL",2,2,2,2,2,1,1,1,1,1,1,1,1.71428571428571,-4.80143775777619
"POL",4,3,4,5,5,6,6,6,6,6,6,6,4.71428571428571,-1.19819563508312
"POL",6,6,4,6,7,7,7,6,5,7,7,7,6.14285714285714,0.473774982085828
"POL",6,6,5,5,6,5,4,5,4,6,6,6,5.28571428571429,-0.591919636261042
"POL",7,6,7,7,6,6,6,7,5,6,6,6,6.42857142857143,0.784505041119833
"POL",6,6,6,6,6,7,6,5,5,6,6,7,6.14285714285714,0.440087544087819
"POL",4,5,5,5,5,5,4,3,4,5,4,4,4.71428571428571,-1.23829850425325
"POL",5,6,6,7,5,5,4,5,5,5,6,5,5.42857142857143,-0.404888028735125
"POL",7,6,2,4,4,5,5,6,6,6,5,6,4.71428571428571,-1.28287374506476
"POL",5,6,6,7,6,7,7,5,6,7,6,7,6.28571428571429,0.638230321333727
"POL",4,6,3,4,4,5,4,4,2,5,4,5,4.28571428571429,-1.78588646869185
"POL",6,6,6,6,6,6,6,6,6,6,6,6,6,0.279333383439029
"POL",7,6,6,6,6,6,6,6,6,6,7,7,6.14285714285714,0.431590515012885
"POL",6,7,7,7,7,7,6,6,6,6,6,6,6.71428571428571,1.12849432480253
"POL",3,6,2,4,2,6,4,2,1,5,5,3,3.85714285714286,-2.29613520787892
"POL",6,6,4,6,6,5,6,5,5,7,6,6,5.57142857142857,-0.223145289796257
"POL",6,7,6,6,6,6,6,6,5,6,6,5,6.14285714285714,0.432011880411361
"POL",6,5,6,6,6,5,5,6,6,5,6,5,5.57142857142857,-0.22980993579355
"POL",5,6,6,7,7,7,7,6,5,5,7,6,6.42857142857143,0.82063075172995
"POL",7,7,6,6,7,7,6,6,5,6,6,6,6.57142857142857,0.937100580781703
"POL",6,6,6,6,6,6,6,6,5,7,7,7,6,0.279746710678236
"POL",6,7,6,7,6,7,7,5,5,4,6,5,6.57142857142857,0.951131357994081
"POL",6,7,5,7,7,7,7,5,2,5,5,6,6.57142857142857,0.968748153806564
"POL",5,6,3,6,5,6,6,4,4,6,6,4,5.28571428571429,-0.558166022142704
"POL",6,7,6,7,7,7,6,6,5,5,6,6,6.57142857142857,0.951537758155459
"POL",7,7,7,7,7,7,7,7,6,6,7,7,7,1.46272979796692
"POL",6,6,6,6,6,6,6,6,5,6,6,5,6,0.269656405687556
"POL",7,7,7,7,7,7,7,7,7,7,6,7,7,1.46314312520612
"POL",5,5,4,6,3,5,4,3,2,7,5,5,4.57142857142857,-1.42882918148152
"POL",7,7,6,7,7,7,6,6,4,7,6,4,6.71428571428571,1.12235586067369
"POL",5,5,5,5,5,5,5,5,5,5,5,5,5,-0.905227073082774
"POL",5,7,5,6,6,6,6,6,6,7,7,5,5.85714285714286,0.0946985736720846
"POL",6,6,6,6,6,6,5,5,6,5,5,5,5.85714285714286,0.106618692360764
"POL",6,7,6,6,6,6,5,4,4,6,5,2,6,0.250784253575538
"POL",4,4,5,5,5,4,4,3,3,5,5,4,4.42857142857143,-1.56257218161976
"POL",4,7,5,6,6,6,7,4,4,4,6,4,5.85714285714286,0.113594452587684
"POL",6,6,5,6,5,5,5,5,4,5,5,5,5.42857142857143,-0.412708080656768
"POL",6,6,6,6,6,6,6,6,5,6,6,6,6,0.278169341445113
"POL",7,7,6,6,6,6,6,2,3,3,5,6,6.28571428571429,0.582955080942804
"POL",6,6,7,6,6,6,6,4,4,4,7,6,6.14285714285714,0.443721672059089
"POL",6,5,7,5,7,4,4,4,6,7,7,7,5.42857142857143,-0.403702374948797
"POL",1,2,1,1,1,2,1,5,7,4,1,7,1.28571428571429,-5.31296168459469
"POL",7,7,6,7,7,7,7,7,7,7,7,7,6.85714285714286,1.29430185572172
"POL",7,7,7,7,7,7,7,5,6,6,5,6,7,1.45945884037201
"POL",5,5,1,5,4,5,5,5,2,5,3,6,4.28571428571429,-1.74401661596532
"POL",5,6,7,5,5,7,7,5,1,2,5,6,6,0.252692793286765
"POL",6,7,6,6,7,6,6,5,6,6,7,5,6.28571428571429,0.614412310807584
"POL",7,7,7,7,7,7,7,5,6,6,7,6,7,1.45305282021544
"POL",6,6,4,6,6,6,6,4,4,7,7,3,5.71428571428571,-0.049029866561885
"POL",6,6,4,6,6,5,5,3,3,3,3,4,5.42857142857143,-0.396628676904759
"POL",3,5,5,5,5,5,5,6,6,7,7,5,4.71428571428571,-1.23120220733442
"POL",6,6,5,6,6,6,6,5,6,6,5,6,5.85714285714286,0.113781052825053
"POL",6,6,6,6,6,5,5,5,6,6,6,5,5.71428571428571,-0.0759673968273021
"POL",7,7,6,7,7,6,6,5,6,7,6,7,6.57142857142857,0.955195679868327
"POL",3,4,3,7,5,6,6,2,3,4,4,3,4.85714285714286,-1.019382994748
"POL",4,4,3,4,6,5,4,3,4,4,4,5,4.28571428571429,-1.71853049179272
"POL",7,7,7,7,7,7,7,6,4,3,3,2,7,1.45869014434178
"POL",3,3,4,4,4,3,4,4,5,5,5,5,3.57142857142857,-2.57693818990349
"POL",5,5,6,7,7,6,6,7,7,1,7,7,6,0.322478341291257
"POL",7,7,7,7,7,7,7,7,7,6,7,7,7,1.45057484717911
"POL",1,2,2,1,1,2,1,3,2,2,1,2,1.42857142857143,-5.14898672321384
"POL",6,6,6,7,6,7,5,6,6,7,6,6,6.14285714285714,0.446222112744968
"POL",6,7,7,7,7,7,7,7,7,7,6,7,6.85714285714286,1.30120901588079
"POL",5,6,2,6,4,6,6,4,1,3,5,6,5,-0.906666310796294
"POL",6,7,7,6,6,7,6,2,2,6,1,1,6.42857142857143,0.764724391830699
"POL",3,7,7,7,7,7,7,7,7,3,4,7,6.42857142857143,0.813829318671684
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.45057484717911
"POL",7,7,7,7,7,7,7,5,5,6,7,5,7,1.46272979796692
"POL",6,7,7,7,7,7,7,7,7,7,7,7,6.85714285714286,1.29111871089011
"POL",3,2,1,3,2,3,3,3,2,3,3,3,2.42857142857143,-3.9342980375141
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.45869014434178
"POL",6,6,6,6,5,6,4,4,2,6,6,5,5.57142857142857,-0.250603344714709
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.461565755973
"POL",4,4,4,4,4,5,4,5,4,6,6,5,4.14285714285714,-1.92918325800428
"POL",4,6,4,5,4,5,6,2,3,4,5,4,4.85714285714286,-1.08506458739204
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.45305282021544
"POL",3,3,1,1,2,2,3,1,1,4,1,1,2.14285714285714,-4.30858515641895
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.45869014434178
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.45945884037201
"POL",3,6,4,6,6,6,6,4,4,4,4,3,5.28571428571429,-0.536409563770995
"POL",4,4,3,5,4,4,5,2,1,3,4,3,4.14285714285714,-1.91243873421093
"POL",7,7,7,7,7,7,7,6,4,6,6,4,7,1.46272979796692
"POL",6,6,5,6,7,6,6,5,5,5,6,5,6,0.286504505469802
"POL",4,6,6,6,6,5,6,4,5,6,6,3,5.57142857142857,-0.214552646372686
"POL",2,3,2,1,2,2,2,3,2,1,2,1,2,-4.48329864906682
"POL",7,7,7,7,7,7,7,7,7,7,7,7,7,1.45945884037201
"POL",6,5,6,6,5,6,6,6,6,6,5,5,5.71428571428571,-0.0569095859234411
"POL",2,6,4,5,3,6,2,5,6,4,2,6,4,-2.12275177114561
"POL",5,4,4,2,4,2,2,2,2,5,6,6,3.28571428571429,-2.9695155147193
"POL",6,5,6,5,6,1,1,6,6,7,7,7,4.28571428571429,-1.77876454040675
"POL",6,7,5,5,6,6,4,5,3,5,7,5,5.57142857142857,-0.255077680867521
"POL",3,5,3,4,2,3,3,3,3,4,5,4,3.28571428571429,-2.96959756450417
"POL",4,5,3,6,3,6,5,1,1,5,5,3,4.57142857142857,-1.41123705391815
"POL",4,5,4,5,5,6,5,6,6,4,5,5,4.85714285714286,-1.0611183326279
"POL",4,4,5,5,6,6,5,4,3,3,3,4,5,-0.880327103365668
"POL",6,7,4,6,5,6,6,3,3,4,4,4,5.71428571428571,-0.0768370432371509
"POL",2,6,6,4,3,5,5,4,4,6,5,5,4.42857142857143,-1.62263354577004
"POL",6,6,6,6,6,6,6,6,6,6,6,6,6,0.279746710678236
"POL",4,4,4,6,4,7,4,1,1,1,7,7,4.71428571428571,-1.22250716457026
"POL",2,7,1,7,3,7,6,1,1,4,4,1,4.71428571428571,-1.23420168266249
"POL",1,4,1,5,1,5,4,4,3,4,1,5,3,-3.26201944851807
"POL",3,5,2,4,4,2,2,2,2,7,6,3,3.14285714285714,-3.12277420296081
"POL",4,6,5,5,5,5,5,4,4,3,5,4,5,-0.91215460144794
"POL",5,6,5,6,5,6,6,3,5,5,5,2,5.57142857142857,-0.237902380660141
"POL",3,6,4,4,5,6,4,2,1,1,5,2,4.57142857142857,-1.41919648456754
"POL",5,5,4,5,5,4,4,4,3,6,5,6,4.57142857142857,-1.41563680281259
"POL",3,6,4,6,4,6,6,3,2,4,5,4,5,-0.900989256176595
"POL",7,7,7,7,7,6,6,6,6,7,7,7,6.71428571428571,1.11841992649447
"POL",6,7,5,6,6,7,7,4,4,6,6,5,6.28571428571429,0.599778512475943
"POL",6,6,6,6,5,6,6,5,4,4,4,4,5.85714285714286,0.0980969950367223
"POL",2,4,4,6,4,6,6,4,4,6,6,6,4.57142857142857,-1.37701446359099
"POL",7,7,6,7,7,7,7,5,2,6,6,6,6.85714285714286,1.29875483658606
"POL",7,7,6,6,6,5,7,4,3,6,6,5,6.28571428571429,0.593353930783469
"POL",5,6,5,6,6,5,6,5,6,4,5,4,5.57142857142857,-0.220691110501526
"POL",5,6,5,6,6,6,6,5,5,6,6,5,5.71428571428571,-0.0481530565002764
